credit_card_id,customer_id,credit_card_number,credit_limit,balance
11207,27,8872023935648771,4884.87,4189.63
11208,39,1413077448334482,1834.45,3546.32
11209,31,4367843560341988,1917.66,1082.44
11210,84,1258853147248603,4284.05,4320.73
11211,81,0536123873095660,2881.59,1072.75
11212,30,0593970237168935,4425.58,934.68
11213,79,3300771605795369,1483.18,522.8
11214,88,4894178384742007,1103.49,3038.12
11215,22,4638000122513836,2218.53,4240.07
11216,98,7771636527158062,1429.61,1994.67
11217,5,8012135439473569,4510.02,651.13
11218,25,0985626285134868,2200.22,3272.36
11219,12,1906163809554654,4988.0,1645.0
11220,82,3985431960965297,1081.16,2550.37
11221,65,1936194276991571,4375.39,4763.36
11222,39,4586855958538853,2724.74,741.03
11223,30,7075880810774498,4016.97,2778.77
11224,74,3382193968040501,3295.49,2699.32
11225,59,5461818520463482,4665.45,1886.49
11226,81,7547751178368859,3866.73,1723.88
11227,15,9288238891999241,2685.16,3940.64
11228,28,9829993894501575,3130.53,3134.2
11229,4,4184421492771962,4106.84,488.3
11230,67,3409774665242620,4271.67,1500.08
11231,30,5511219890295845,4655.66,2739.84
11232,70,6844569075573529,2373.76,373.83
11233,64,4507682894661653,1009.3,2583.08
11234,22,9300221557133428,2456.03,1222.1
11235,65,6521384855515997,4876.73,328.41
11236,23,7569953106784452,3615.43,3587.65
11237,89,3834077594459927,3579.98,4259.32
11238,64,2881988153882366,1816.6,4680.12
11239,38,5969040602715005,2339.11,2505.35
11240,47,6716590972032944,2009.43,2291.64
11241,83,3473484901147481,3403.14,274.78
11242,65,5286789477942387,2448.27,4863.45
11243,20,5983766252974693,3148.96,405.05
11244,65,2010299867469079,4080.91,4247.19
11245,16,1737794734738373,2921.34,1202.02
11246,88,0482227374136312,2230.77,1584.65
11247,61,9530709523501080,1919.63,2861.54
11248,93,2979712028720731,1053.76,4594.44
11249,23,6423460397286499,3240.94,4306.75
11250,73,3506983630125312,2731.81,1245.67
11251,17,6088824944174158,4629.08,3742.73
11252,46,4708237455477061,3584.43,4356.21
11253,53,3385961966363827,3514.19,1386.67
11254,88,1773963936232528,2707.51,2667.46
11255,60,3517115827888991,2306.69,470.53
11256,90,2729752349198632,1514.2,3987.49
11257,36,9416068050503518,2627.31,264.94
11258,12,3532138099411548,3937.6,1588.24
11259,55,5100211743443224,4451.42,1957.2
11260,17,9918051198082512,1362.39,1019.87
11261,35,6056777797825089,3320.68,3521.05
11262,43,3412739709013805,1609.17,1762.23
11263,57,5576829246242024,4103.51,1678.66
11264,35,2895730170680352,2922.09,3194.8
11265,46,5259944511136959,4383.98,3399.69
11266,18,0179617488434032,3712.91,2266.81
11267,1,9464596669045169,2350.76,4732.98
11268,70,9418341467017241,1550.01,1548.19
11269,59,0011955624799048,1295.06,52.11
11270,32,6546175502230373,4841.18,3628.04
11271,47,3027835505568421,2864.83,2746.81
11272,50,3765204596620080,4380.11,1468.57
11273,71,9126421635118125,1182.05,1212.69
11274,18,0086060577663720,2427.42,1528.88
11275,6,7903881564730215,4412.68,4624.98
11276,13,5638388806808654,2922.28,597.34
11277,16,3066869981741939,2649.14,198.75
11278,82,2866073810483132,3660.31,2412.36
11279,95,8655619566735763,4917.69,1725.23
11280,49,7277901345309227,4818.22,3722.82
11281,68,9637528646619026,1991.49,4372.85
11282,84,5429871737694391,3134.17,4419.49
11283,28,1187684222299596,2841.79,3245.54
11284,18,1371648683138524,1087.07,2139.33
11285,57,8329361578505200,2137.84,4618.49
11286,21,2789033727095120,4787.68,3805.19
11287,40,0774220669633641,4208.87,4070.22
11288,79,1063075811866125,2368.81,921.93
11289,66,4192733590395229,1627.63,3744.51
11290,36,0229130547318628,1722.02,1292.24
11291,35,7692453131980408,1664.73,939.04
11292,77,0941353239755680,4785.45,3671.14
11293,35,3364750931243138,4300.07,56.82
11294,1,3728393247420334,3583.55,3666.73
11295,29,6323625546006560,2188.17,715.68
11296,65,8137997039423293,3757.57,3745.7
11297,70,0380799558392630,4480.01,172.95
11298,60,9504272453107543,1384.48,3201.35
11299,84,9190845817595880,3347.11,2495.57
11300,7,3412217541316182,1818.94,1145.01
11301,68,9422209836224515,2205.47,2131.4
11302,24,1417817392445803,3119.02,3478.23
11303,58,5242117115699765,1784.37,2874.83
11304,34,8342963284981022,2422.01,3458.54
11305,26,9193380190831414,1678.65,1874.43
11306,77,8407166666996591,4955.69,3601.61
11307,80,3581563022951730,3268.36,4180.49
11308,26,2823497183089309,1859.55,3545.23
11309,49,5466635147465671,4010.99,3040.44
11310,28,5755607212341291,4164.67,117.71
11311,96,6698855274428562,3462.45,4030.52
11312,86,7031714023936468,2907.84,4437.83
11313,58,2393854432653452,2829.9,4966.97
11314,42,4293927290725398,3575.95,4720.31
11315,3,7457429245399874,1063.69,4438.55
11316,76,9715506587838269,3885.16,889.53
11317,52,0580864458909230,4657.29,1153.24
11318,84,1713200241965974,1409.1,2937.23
11319,87,6166568813685370,4128.5,974.46
11320,39,9429633951322131,2611.71,2017.05
11321,14,9028983120224754,3021.38,2634.27
11322,9,4997434083147997,3392.72,1358.76
11323,31,9034961523811825,4915.65,3052.96
11324,67,2413088042568377,2492.88,1222.06
11325,7,1770629119475705,1082.47,1600.22
11326,68,0938973531789250,4113.52,3382.54
11327,2,2153957272969687,3993.39,1324.76
11328,23,0093870302730072,3612.16,796.99
11329,30,2674895394558222,4411.91,461.21
11330,33,0487473623189085,3847.25,788.62
11331,43,6429964783630009,2947.36,202.21
11332,96,5423350126209895,3596.02,2597.14
11333,67,8406205501217105,1692.47,401.46
11334,41,5659330806108576,2407.15,3629.71
11335,64,0839741363507801,4690.99,2918.81
11336,22,9282945395731325,4077.85,4487.46
11337,100,8623447222887857,2141.61,3427.78
11338,27,8521018704062674,3475.72,1083.52
11339,49,0542902222356360,4456.47,1722.93
11340,18,2441691813951764,1816.31,2341.82
11341,81,3640379879504449,2489.27,4816.19
11342,63,0178369390083337,3854.41,3162.53
11343,84,4328082339436509,4022.3,962.0
11344,75,3866786598264102,1456.59,135.65
11345,30,0403356304595903,4297.29,573.51
11346,24,2532914948628932,3202.11,1463.5
11347,62,1791528208974596,1465.67,1030.0
11348,39,1746438787569273,1389.09,4931.4
11349,58,4351447210754354,3672.19,3125.87
11350,38,8148056651256683,2130.3,3057.15
11351,50,6001454707591891,1675.19,3279.04
11352,70,0870398814838902,3705.09,4061.89
11353,24,8640996890295367,4820.69,4728.29
11354,54,0925374980059116,2878.03,3980.52
11355,36,3421457793249497,1117.77,1115.75
11356,61,2930005430775395,2820.75,4527.9
11357,23,9740153272416731,4246.31,440.08
11358,58,9769794173484124,1098.99,3863.88
11359,67,4715699624384027,4248.02,4042.66
11360,93,7765531381826337,2312.78,4848.17
11361,97,9295668624789285,2819.6,896.3
11362,20,3258097271156736,3048.44,1992.7
11363,68,0795978397893366,1910.43,1020.31
11364,7,1160020179705520,3647.48,3496.57
11365,1,7840195668056704,1188.53,3247.46
11366,53,4561434297860379,3221.2,4558.0
11367,3,9935216100186119,2909.57,2582.98
11368,59,2793212837288655,3394.29,2838.3
11369,98,6204241113634172,1703.4,569.53
11370,91,8346001474021514,4027.94,456.27
11371,17,6273686333625462,4186.55,633.85
11372,41,9093024604025165,1749.01,210.01
11373,3,2207808005698331,4223.53,1899.6
11374,51,3825636287060800,1569.29,2040.2
11375,90,8544210773438851,3553.62,4966.92
11376,52,3798887678229491,2005.38,842.97
11377,51,8839656312599703,4358.72,525.48
11378,10,1352796961912352,1549.35,2621.12
11379,2,0740071578161530,1691.13,2397.05
11380,97,3485382407713429,1901.27,1308.93
11381,3,2065662227530437,3900.99,1576.01
11382,15,0437643939762471,3513.8,4515.09
11383,62,3197134827632445,1502.14,1473.33
11384,96,1659788760744861,2182.28,2306.82
11385,1,9593941894201562,2311.42,4093.07
11386,24,6931532146748111,3833.1,1529.26
11387,30,3484407013628966,2369.3,739.5
11388,3,8906377163682156,2860.47,277.3
11389,49,3163209566312583,4130.01,1537.55
11390,71,6537723895236354,4500.6,1224.49
11391,77,1013305976104413,4113.05,312.87
11392,71,6381788921679973,4902.83,2561.67
11393,73,3181527173372052,1828.36,164.32
11394,20,7620771719390969,1285.07,152.75
11395,4,2057590055614689,2205.09,1524.49
11396,73,5331996955698004,3438.66,2970.23
11397,78,9367581597795644,2994.18,2246.35
11398,54,2364614144089232,4215.46,3726.25
11399,78,6153844606453630,2766.18,1363.83
11400,65,9165492630617596,2173.49,780.84
11401,93,1070206287387417,4958.59,1888.53
11402,20,6544105440518098,1226.06,3564.57
11403,48,8636617243852949,2267.49,1091.15
11404,12,7248148871929073,3800.74,1801.33
11405,67,7146166079707997,4129.64,20.29
11406,34,1264820052015669,1083.81,4368.42
11407,34,7534482958720394,2749.99,3797.02
11408,75,1133931488215425,1071.78,3194.17
11409,12,5078055252485101,1929.1,4520.43
11410,88,0452508877315476,3582.93,2623.6
11411,64,2962198369839092,1628.48,1066.78
11412,85,9978921706612580,4264.62,1679.2
11413,36,0258822894880126,4644.4,4937.34
11414,33,1990829889319915,4040.6,1449.7
11415,33,4491940083890728,4908.5,4043.37
11416,41,9868791062161000,4284.25,4451.0
11417,29,0466213378224739,4628.0,860.9
11418,64,4286123790680906,3636.2,719.29
11419,73,9055393678302545,1763.39,125.13
11420,36,9652800195294452,1946.38,962.76
11421,36,0383806325492443,1278.27,4958.5
11422,14,3615557511257373,2934.53,991.13
11423,100,9846909756823664,2412.84,4107.44
11424,92,4070377962699393,3568.13,2415.33
11425,24,8517978448133641,2793.84,762.9
11426,6,3123662364084156,2954.22,712.3
11427,58,6758357027167987,1011.27,2316.92
11428,51,9880321488952922,3162.5,1377.95
11429,32,2728219177952344,4438.85,1334.11
11430,13,3704181141511715,2641.66,3412.5
11431,73,4419116845574840,2555.39,3076.58
11432,99,5883565898363337,3147.99,2723.93
11433,49,5920951871366753,1946.55,2914.78
11434,59,3535851662174667,2769.92,507.54
11435,58,2405782545067767,2487.71,4123.62
11436,65,0658518378724266,2315.36,4760.91
11437,80,3977381890242596,3305.5,2133.28
11438,88,4218407921687020,2187.5,73.51
11439,99,3383620500038539,4294.66,2095.43
11440,45,5230025856532451,3579.32,3984.52
11441,51,9692360400636889,1008.58,4931.87
11442,26,4041281145225415,2531.73,993.54
11443,97,7604968415781728,4949.57,872.49
11444,57,1421658317870048,2847.55,1496.48
11445,19,0285037472059055,3093.18,1260.4
11446,72,3539238286392853,1582.34,3274.66
11447,26,2090424642930784,3368.84,1962.04
11448,24,5401693136940942,4479.52,740.85
11449,3,7077159879560124,4423.2,1508.08
11450,34,9682645253474379,1305.01,846.01
11451,61,6493329551418173,4558.63,4579.87
11452,8,7332910722964628,2860.65,4076.17
11453,46,3954513339613696,4576.26,3170.16
11454,93,5898621899289465,2848.59,2353.86
11455,46,0986180056197905,4006.8,3231.11
11456,21,6348336203098360,3579.17,3913.39
11457,90,6417314195575739,2967.48,1254.8
11458,34,2831316089623352,2968.88,1245.16
11459,14,8319482514174922,4692.42,4370.18
11460,86,3374328230801197,1610.3,4051.28
11461,8,7780181442457835,2175.36,2006.86
11462,84,0377719959605337,2584.2,3532.29
11463,18,2642474818644204,4123.15,2390.3
11464,96,6822035937687338,2460.3,1719.09
11465,14,6355135660589675,3477.24,520.38
11466,18,0763579189873109,4224.86,103.16
11467,24,5309068254846934,4278.76,201.06
11468,90,3357964897006252,4382.16,3606.3
11469,51,2145174574059770,2261.74,836.99
11470,94,9959448027046070,3883.09,478.72
11471,28,1412072444767403,1040.35,127.27
11472,49,1817061391907150,1568.01,3882.19
11473,75,7671509213583604,3975.94,4173.25
11474,90,3170819812383629,4156.28,1465.97
11475,49,0479010399536729,1878.06,395.77
11476,41,7010077605215066,1753.05,1630.58
11477,84,0068826042015590,4696.47,820.7
11478,65,6096178985154955,2880.38,3194.22
11479,2,3849746597142427,3661.84,3409.78
11480,21,3989856242285308,1474.7,1862.24
11481,6,8645835310040368,1742.81,1152.65
11482,5,5332635612873868,4364.91,2692.22
11483,55,3077127205745270,3115.96,3641.72
11484,72,6016351626425783,2586.38,1101.9
11485,4,0985293212204868,1206.23,399.12
11486,44,4075935531567687,2434.7,2470.04
11487,41,7781515433547791,1252.77,1423.69
11488,70,0315308600052047,4368.65,4548.0
11489,35,3376284424471816,1676.67,2367.02
11490,85,0733688326034409,3462.45,4549.73
11491,57,1007943560597329,4158.68,190.55
11492,22,2426195149698906,2267.85,3851.25
11493,26,3057794735511039,4168.65,2998.68
11494,63,1973147408993332,1130.98,4644.28
11495,76,3276245478097873,4094.19,1876.97
11496,2,4213086541779484,4054.8,2310.93
11497,15,0697961050519596,1337.56,4256.14
11498,15,4908834558844981,1869.9,3205.98
11499,19,4615641967030962,2441.16,2422.87
11500,58,6174657999957416,4765.71,1778.21
11501,66,2682609940885836,2418.56,2299.76
11502,80,7560686100502710,3569.01,2163.6
11503,88,8539041404197371,3571.24,3001.22
11504,100,1168597075578636,2726.17,2460.57
11505,21,8369570220407682,2099.66,4203.23
11506,58,8293927194624600,3165.69,131.32
11507,67,0858022896058725,4656.01,4854.42
11508,7,5813137546121742,2721.38,2854.66
11509,4,2123124150512484,3784.7,3997.61
11510,38,1786723146579279,1720.24,3963.78
11511,56,3318239921734829,2010.72,112.33
11512,11,1205955837361614,2225.91,336.01
11513,34,1800605979429336,1347.13,3444.49
11514,15,3664104743325120,1829.7,3587.09
11515,81,0197396857968986,3410.79,2607.62
11516,49,9644141159996062,4259.56,2830.47
11517,4,4364283830489320,2836.55,1179.87
11518,23,7535329807303754,3840.52,1106.0
11519,76,5933050877087945,2710.25,1231.48
11520,38,3094394670729558,1156.1,889.42
11521,64,6446017891467890,3203.33,4021.1
11522,65,1409724054950068,1770.85,4271.7
11523,93,9824714458211107,1450.19,244.39
11524,95,8286184904847997,2565.86,2476.18
11525,48,2350528911569665,1499.79,3991.14
11526,74,9202713886907217,2070.71,1329.39
11527,50,5325841335278297,2918.44,47.82
11528,57,3734077132333547,4486.7,2998.21
11529,100,1995292403848786,3675.81,4507.46
11530,81,0701892376720350,1433.0,3112.97
11531,85,3258421658801766,1611.71,3448.71
11532,87,9224010630312857,4390.02,506.12
11533,59,1153253565032231,2294.0,786.46
11534,66,0228319764291953,3901.75,3282.22
11535,2,7078487498388823,1746.56,1181.16
11536,89,7383350389694459,3550.59,4430.99
11537,19,2216924045565162,1680.34,4693.65
11538,95,7332322310595920,3624.65,1610.27
11539,26,6463097555412871,1397.31,1789.31
11540,39,7253055028443811,1093.81,3593.74
11541,3,6702248886214889,3026.83,30.96
11542,47,0162386960106067,3863.99,1395.8
11543,7,8758460958472081,3179.15,4507.56
11544,81,2565356631907093,1745.96,4992.39
11545,37,7814691376182110,2829.79,1593.88
11546,45,6899184757965909,1269.9,2163.42
11547,90,4680947181207070,2171.11,951.27
11548,75,6248317453921653,1140.63,3452.31
11549,5,6309373774516780,1281.19,3018.95
11550,89,6155336640482324,4148.0,4360.15
11551,89,2492056708499374,3034.02,182.15
11552,95,1602996485445585,4817.07,1974.31
11553,30,0423017456428911,1305.68,4104.6
11554,58,6920038209388512,1055.29,4918.25
11555,95,8708223439357389,4160.88,2334.6
11556,45,0836080215272364,1501.99,4222.78
11557,58,5123756485126143,3584.93,1231.61
11558,31,3370686366986526,3572.35,3244.39
11559,53,4649034794390786,3034.91,3151.75
11560,51,1782000269361916,2641.04,3108.1
11561,41,0616467396398859,4345.62,1727.02
11562,88,1977635732415308,4026.68,426.44
11563,11,2379415057665716,4843.69,4165.37
11564,50,0215300072558699,3979.94,2322.48
11565,69,5428546541535810,4064.05,1584.68
11566,3,3016693048710860,3304.75,682.97
11567,99,8109083174051110,2756.47,2949.87
11568,74,8946819850787568,4984.1,1974.08
11569,60,7637708694719839,2513.69,2727.04
11570,37,1889018155423613,4034.19,1061.39
11571,93,3082598670050514,1009.08,3503.47
11572,96,3468050296710329,4257.05,3573.58
11573,77,6757832282399559,1836.62,4197.09
11574,95,7161297788682890,2775.03,1105.75
11575,95,1117984017472563,3980.42,4825.66
11576,68,1602771043732437,3750.32,327.72
11577,18,2249267772156996,2591.52,3483.78
11578,61,2795603922862140,1596.31,4771.01
11579,96,3122523288454672,1906.55,4483.41
11580,55,5486463874732434,2306.24,1878.99
11581,94,5790928404979162,1597.04,65.92
11582,4,0405591948030159,2375.46,1773.13
11583,3,5351874761943028,2922.33,2633.93
11584,70,6759645243412664,4796.06,4189.8
11585,15,0216201401040726,2191.59,1340.58
11586,81,9287977510944736,2560.8,1165.35
11587,94,2296381022717351,4923.13,561.6
11588,42,2992731230435990,2782.95,778.32
11589,20,0102929419499719,2665.65,2526.53
11590,14,5225061181814856,1906.42,4642.08
11591,62,6595096694522626,2904.54,3838.64
11592,66,7653200424165697,4313.71,1127.8
11593,56,9950245986661478,4884.22,1826.73
11594,59,3645502363719716,4309.85,3234.76
11595,91,6319681910214784,2180.34,2168.98
11596,87,0643413960956852,1798.95,1346.94
11597,41,0299673369632516,2967.64,4949.28
11598,68,9431386093256175,1131.6,4777.66
11599,100,6686570905167781,1155.24,3762.8
11600,4,2318489182541898,1063.29,686.52
11601,30,3731674016260651,2148.0,2960.1
11602,65,5035602529221928,2506.93,478.3
11603,24,4549689564882479,1140.57,2523.36
11604,21,6400443133002125,4387.83,2951.71
11605,98,7368046744951058,2964.53,5.52
11606,69,3373451152133957,1530.49,1910.79
11607,24,0632611450058251,4483.16,3708.64
11608,74,8857584406711378,3784.24,2871.8
11609,2,5758866960203697,2830.04,1554.47
11610,86,5605514092985933,2858.71,3057.94
11611,85,7747037446156072,2642.68,970.61
11612,15,0182848413159164,3332.99,586.27
11613,59,7042066872417751,1960.64,310.39
11614,50,6947503320034258,2558.02,4555.35
11615,74,1700675309655406,1202.33,4491.56
11616,5,0455382921115190,4384.03,1545.07
11617,60,3040521484715084,2121.89,970.41
11618,68,3329028097445501,3416.79,3811.06
11619,85,7543332459711336,3081.81,3539.68
11620,27,1055917461228522,2122.37,4236.21
11621,75,4530375795359798,4135.86,1864.45
11622,92,5801329058466501,2244.12,2720.17
11623,68,0668209388220942,3685.97,1040.73
11624,66,5337608407503746,3010.29,4422.56
11625,85,9526111437765301,1233.16,749.71
